PID,FuelClass,class_id,split,block_id,elev,slope,northness,chm,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NBR,NDWI,NDRE,BSI
10,pasture,1,train,100005,311.6199951171875,6.129179954528809,0.9079520106315613,0.05499270185828209,0.04244999960064888,0.06129999831318855,0.06710000336170197,0.11065000295639038,0.18060000240802765,0.21295000612735748,0.23180000483989716,0.25279998779296875,0.16920000314712524,0.09229999780654907,0.5510203838348389,0.43042272329330444,-0.5817127227783203,0.3537742793560028,-0.07433159649372101
11,pasture,1,train,300002,413.9599914550781,16.095699310302734,0.5068429708480835,0.10699500143527985,0.024000000208616257,0.05355000123381615,0.042149998247623444,0.11990000307559967,0.2971000075340271,0.36629998683929443,0.3887999951839447,0.42114999890327454,0.1761000007390976,0.08545000106096268,0.8043856620788574,0.639641523361206,-0.7578840255737305,0.5286023020744324,-0.30829569697380066
12,pasture,1,valid,300003,405.1300048828125,18.605199813842773,-0.04828429967164993,0.2539980113506317,0.035599999129772186,0.07090000063180923,0.06080000102519989,0.13680000603199005,0.2694999873638153,0.32339999079704285,0.37439998984336853,0.3718000054359436,0.2078000009059906,0.11159999668598175,0.720588207244873,0.5407407283782959,-0.6815629601478577,0.4647887051105499,-0.2083701640367508
13,pasture,1,valid,400003,409.80999755859375,17.706300735473633,0.967074990272522,0.15399199724197388,0.029349999502301216,0.05900000035762787,0.05855000019073486,0.1234000027179718,0.2519499957561493,0.3064500093460083,0.32760000228881836,0.36629998683929443,0.2057500034570694,0.1080000028014183,0.6967499852180481,0.5041322112083435,-0.6947749853134155,0.4527716040611267,-0.1491347998380661
14,pasture,1,valid,300003,402.69000244140625,9.673270225524902,0.6380469799041748,0.16598500311374664,0.02969999983906746,0.06129999831318855,0.054499998688697815,0.12939999997615814,0.29919999837875366,0.36899998784065247,0.3953999876976013,0.42739999294281006,0.2037999927997589,0.10315000265836716,0.7577239274978638,0.586199939250946,-0.7315524220466614,0.5068597197532654,-0.244073748588562
15,pasture,1,train,500003,401.19000244140625,9.46030044555664,0.6526619791984558,2.242000102996826,0.02979999966919422,0.05420000106096268,0.052799999713897705,0.11909999698400497,0.27079999446868896,0.32919999957084656,0.3483999967575073,0.3797000050544739,0.18860000371932983,0.09920000284910202,0.7367896437644958,0.5567470788955688,-0.7307501435279846,0.49048128724098206,-0.22078759968280792
16,pasture,1,train,600004,343.1600036621094,14.857600212097168,0.13351300358772278,0.9580079913139343,0.026599999517202377,0.05130000039935112,0.039650000631809235,0.10029999911785126,0.23684999346733093,0.2924500107765198,0.3253999948501587,0.33524999022483826,0.18365000188350677,0.09544999897480011,0.782769501209259,0.5463942289352417,-0.7276347279548645,0.5287761092185974,-0.2237093597650528
17,pasture,1,train,800007,414.1199951171875,9.504159927368164,0.39571699500083923,1.3460099697113037,0.016349999234080315,0.03620000183582306,0.028699999675154686,0.07644999772310257,0.22544999420642853,0.27524998784065247,0.3077000081539154,0.3050999939441681,0.1415500044822693,0.06939999759197235,0.8293697834014893,0.6319279074668884,-0.7894736528396606,0.6019784212112427,-0.3111470639705658
18,pasture,1,valid,6,269.6199951171875,12.225799560546875,-0.9402999877929688,0.14901700615882874,0.04100000113248825,0.07660000026226044,0.09440000355243683,0.1696999967098236,0.27059999108314514,0.3172000050544739,0.3271999955177307,0.3668000102043152,0.2888999879360199,0.17159999907016754,0.552182137966156,0.31194868683815,-0.6206042766571045,0.3169651925563812,0.020093141123652458
19,pasture,1,train,7,275.7200012207031,10.65250015258789,-0.1395529955625534,0.1019899994134903,0.0714000016450882,0.10459999740123749,0.1387999951839447,0.19110000133514404,0.24940000474452972,0.28299999237060547,0.3046000003814697,0.33340001106262207,0.3343000113964081,0.20319999754428864,0.3739287555217743,0.19968491792678833,-0.48875856399536133,0.22896912693977356,0.1143563836812973
20,pasture,1,train,500003,383.3399963378906,16.44529914855957,0.9782299995422363,0.3690190017223358,0.02669999934732914,0.04904999956488609,0.05040000006556511,0.10715000331401825,0.22304999828338623,0.26969999074935913,0.26989999413490295,0.32545000314712524,0.19075000286102295,0.10209999978542328,0.685295045375824,0.4510752558708191,-0.6924282908439636,0.4316403567790985,-0.10311481356620789
21,pasture,1,train,500002,425.510009765625,14.674799919128418,0.9355409741401672,2.302000045776367,0.03150000050663948,0.053599998354911804,0.05900000035762787,0.12020000070333481,0.23090000450611115,0.2881999909877777,0.2971999943256378,0.3400000035762787,0.1940000057220459,0.11060000211000443,0.6687254309654236,0.4575772285461426,-0.6944127678871155,0.4240536689758301,-0.13013578951358795
22,pasture,1,train,7,260.70001220703125,10.426899909973145,0.9713360071182251,0.0739746019244194,0.050599999725818634,0.08269999921321869,0.09740000218153,0.17630000412464142,0.26170000433921814,0.30000001192092896,0.33399999141693115,0.3610999882221222,0.28380000591278076,0.16290000081062317,0.5484468936920166,0.3443348705768585,-0.6030717492103577,0.3090338706970215,-0.004439779557287693
23,pasture,1,valid,400003,377.1700134277344,25.2322998046875,0.8938999772071838,3.5799899101257324,0.029650000855326653,0.053950000554323196,0.047600001096725464,0.1088000014424324,0.23180000483989716,0.28345000743865967,0.3215999901294708,0.33160001039505005,0.19210000336170197,0.10289999842643738,0.7421451807022095,0.5151943564414978,-0.7126880288124084,0.4944237768650055,-0.188763827085495
24,pasture,1,train,200005,309.8900146484375,1.0128099918365479,-0.14111900329589844,0.041992198675870895,0.03099999949336052,0.05620000138878822,0.05939999967813492,0.13510000705718994,0.26429998874664307,0.3212999999523163,0.35120001435279846,0.3788999915122986,0.24480000138282776,0.12999999523162842,0.7106673121452332,0.4596841633319855,-0.724104106426239,0.4443759024143219,-0.11363638192415237
25,pasture,1,valid,300003,403.7300109863281,17.537500381469727,0.8504329919815063,0.81597900390625,0.03319999948143959,0.057500001043081284,0.06920000165700912,0.12099999934434891,0.1940000057220459,0.23190000653266907,0.2484000027179718,0.27584999799728394,0.21764999628067017,0.12115000188350677,0.5642317533493042,0.34433770179748535,-0.6240601539611816,0.34488359093666077,0.009235633537173271
26,pasture,1,valid,600001,445.510009765625,45.213401794433594,0.3598119914531708,0.3909910023212433,0.027899999171495438,0.0531499981880188,0.041749998927116394,0.09019999951124191,0.26330000162124634,0.31220000982284546,0.31529998779296875,0.34915000200271606,0.15985000133514404,0.07750000059604645,0.7661392092704773,0.60539710521698,-0.7114940881729126,0.555117130279541,-0.2599118649959564
27,pasture,1,train,500003,386.67999267578125,30.3572998046875,0.48019900918006897,0.5580139756202698,0.030249999836087227,0.05624999850988388,0.05355000123381615,0.12240000069141388,0.2549999952316284,0.3052999973297119,0.319599986076355,0.353300005197525,0.20524999499320984,0.11105000227689743,0.712984025478363,0.4842679500579834,-0.7006784677505493,0.44615381956100464,-0.14959335327148438
28,pasture,1,valid,500007,386.5199890136719,11.126299858093262,0.17160099744796753,1.4609999656677246,0.01425000000745058,0.03635000064969063,0.030150000005960464,0.0904499962925911,0.2087000012397766,0.24854999780654907,0.2621000111103058,0.2842000126838684,0.16175000369548798,0.08720000088214874,0.7936698198318481,0.5007157325744629,-0.7564080953598022,0.4868813157081604,-0.18035238981246948
29,pasture,1,train,700008,454.25,26.640499114990234,0.21428300440311432,0.8250120282173157,0.03229999914765358,0.06260000169277191,0.06509999930858612,0.09619999676942825,0.20180000364780426,0.23720000684261322,0.25609999895095825,0.26054999232292175,0.16040000319480896,0.09974999725818634,0.594645082950592,0.4393705427646637,-0.6071540713310242,0.4538745582103729,-0.12239734828472137
30,pasture,1,train,600003,349.8500061035156,10.897500038146973,0.9999160170555115,0.10400400310754776,0.026200000196695328,0.053199999034404755,0.03864999860525131,0.10724999755620956,0.26570001244544983,0.3269999921321869,0.35420000553131104,0.37790000438690186,0.17614999413490295,0.08910000324249268,0.8032327890396118,0.5980148911476135,-0.738831639289856,0.5351608991622925,-0.278225839138031
31,pasture,1,valid,400004,385.5799865722656,26.789400100708008,0.9333419799804688,2.232029914855957,0.028699999675154686,0.052400000393390656,0.05389999970793724,0.11055000126361847,0.2186499983072281,0.26374998688697815,0.3043999969959259,0.3100999891757965,0.19245000183582306,0.10509999841451645,0.6991348266601562,0.48669108748435974,-0.7062780261039734,0.4671647250652313,-0.14971092343330383
32,pasture,1,train,7,265.489990234375,10.200300216674805,0.5626829862594604,0.9270020127296448,0.06279999762773514,0.09359999746084213,0.1143999993801117,0.1761000007390976,0.250900000333786,0.28139999508857727,0.30379998683929443,0.3336000144481659,0.2912999987602234,0.18330000340938568,0.45289334654808044,0.24738243222236633,-0.5289381146430969,0.2660970687866211,0.05062801390886307
33,pasture,1,train,500003,417.1400146484375,13.135199546813965,0.958844006061554,1.3809800148010254,0.03359999880194664,0.056299999356269836,0.058400001376867294,0.12290000170469284,0.23810000717639923,0.2745000123977661,0.30079999566078186,0.32269999384880066,0.21150000393390656,0.11659999936819077,0.6748329401016235,0.4413033127784729,-0.6846821904182434,0.41987255215644836,-0.10673505067825317
34,pasture,1,train,300004,369.1700134277344,12.01710033416748,0.6459580063819885,0.6529849767684937,0.042500000447034836,0.07109999656677246,0.07649999856948853,0.14059999585151672,0.25119999051094055,0.29725000262260437,0.33719998598098755,0.35089999437332153,0.218299999833107,0.12449999898672104,0.63016676902771,0.4606887400150299,-0.6517266631126404,0.4114692211151123,-0.12587100267410278
35,pasture,1,train,300002,394.17999267578125,19.034500122070312,0.5941939949989319,0.13699300587177277,0.026149999350309372,0.05820000171661377,0.04724999889731407,0.12755000591278076,0.2921999990940094,0.35280001163482666,0.3693999946117401,0.40459999442100525,0.18815000355243683,0.09359999746084213,0.7731909155845642,0.5956803560256958,-0.7277829647064209,0.4866686463356018,-0.25382357835769653
36,pasture,1,train,200004,344.8299865722656,14.836099624633789,0.16513900458812714,0.09500119835138321,0.03480000048875809,0.06120000034570694,0.06589999794960022,0.12600000202655792,0.2930000126361847,0.32919999957084656,0.37279999256134033,0.37380000948905945,0.19910000264644623,0.10320000350475311,0.6995669007301331,0.5663865208625793,-0.7179723381996155,0.4947874844074249,-0.21201308071613312
37,pasture,1,train,200005,337.1199951171875,3.237760066986084,0.7071070075035095,0.07400509715080261,0.03400000184774399,0.06360000371932983,0.062199998646974564,0.13279999792575836,0.28029999136924744,0.3176000118255615,0.3472000062465668,0.3698999881744385,0.21950000524520874,0.11829999834299088,0.696140706539154,0.49172934889793396,-0.6903602480888367,0.4466666877269745,-0.15009805560112
38,pasture,1,valid,300003,404.82000732421875,13.791600227355957,0.5499789714813232,0.7460020184516907,0.031199999153614044,0.05939999967813492,0.052000001072883606,0.12245000153779984,0.2644500136375427,0.31474998593330383,0.334199994802475,0.3637000024318695,0.19979999959468842,0.10649999976158142,0.7307094931602478,0.5166780352592468,-0.6981707215309143,0.4637030363082886,-0.18405702710151672
39,pasture,1,train,500003,338.8999938964844,27.743900299072266,0.6630290150642395,2.704010009765625,0.024800000712275505,0.051100000739097595,0.04334999993443489,0.11079999804496765,0.2503499984741211,0.3028999865055084,0.2962999939918518,0.3504500091075897,0.19480000436306,0.10119999945163727,0.7447372078895569,0.4908176064491272,-0.7058145999908447,0.4556620121002197,-0.14832362532615662
40,pasture,1,valid,400003,429.8399963378906,12.88479995727539,0.9999849796295166,0.035003699362277985,0.024800000712275505,0.05270000174641609,0.04610000178217888,0.11460000276565552,0.2553499937057495,0.323199987411499,0.3628000020980835,0.3817499876022339,0.195700004696846,0.10029999911785126,0.7745169997215271,0.5668322443962097,-0.7463297247886658,0.5198994278907776,-0.23164917528629303
41,pasture,1,train,200002,374.54998779296875,15.954400062561035,0.17926999926567078,0.0380248986184597,0.028850000351667404,0.05909999832510948,0.052400000393390656,0.12690000236034393,0.2881999909877777,0.3467499911785126,0.3702000081539154,0.4115999937057495,0.19779999554157257,0.09894999861717224,0.7520113587379456,0.5781732797622681,-0.7246680855751038,0.4894387423992157,-0.22926455736160278
42,pasture,1,train,100005,303.7799987792969,7.573470115661621,-0.9871479868888855,0.045990001410245895,0.02879999950528145,0.055399999022483826,0.05090000107884407,0.12330000102519989,0.26969999074935913,0.3237999975681305,0.35280001163482666,0.38659998774528503,0.19220000505447388,0.09629999846220016,0.7478325366973877,0.571142315864563,-0.728564441204071,0.482041597366333,-0.22170642018318176
43,pasture,1,valid,400004,348.1400146484375,20.656400680541992,0.0629981979727745,0.5829769968986511,0.029850000515580177,0.05649999901652336,0.05429999902844429,0.11535000056028366,0.22384999692440033,0.26635000109672546,0.31369999051094055,0.31299999356269836,0.20890000462532043,0.11410000175237656,0.7048913240432739,0.46657314896583557,-0.6947596073150635,0.4623004198074341,-0.13242684304714203
44,pasture,1,train,500003,390.1400146484375,13.480199813842773,0.9907640218734741,2.2649800777435303,0.029999999329447746,0.05480000004172325,0.052299998700618744,0.11739999800920486,0.24525000154972076,0.29789999127388,0.31709998846054077,0.350849986076355,0.20720000565052032,0.11084999889135361,0.7168381214141846,0.4819488227367401,-0.7052971124649048,0.4596087336540222,-0.14441144466400146
45,pasture,1,train,500002,420.55999755859375,27.702800750732422,0.9879530072212219,0.23199500143527985,0.04989999905228615,0.07360000163316727,0.07419999688863754,0.12210000306367874,0.2345999926328659,0.2800999879837036,0.33559998869895935,0.3253999948501587,0.19210000336170197,0.10719999670982361,0.6378721594810486,0.5158084630966187,-0.6402736902236938,0.46646273136138916,-0.18287816643714905
46,pasture,1,valid,300003,388.92999267578125,18.923099517822266,0.04375210031867027,0.17901599407196045,0.02889999933540821,0.05660000070929527,0.04650000110268593,0.125,0.2840999960899353,0.3366999924182892,0.3431999981403351,0.3944999873638153,0.17550000548362732,0.09210000187158585,0.7613548636436462,0.5768435597419739,-0.716858446598053,0.46604016423225403,-0.25265106558799744
47,gorse_broom,2,train,200009,191.05999755859375,43.457000732421875,0.8957419991493225,0.6500089764595032,0.028850000351667404,0.05225000157952309,0.04755000025033951,0.09179999679327011,0.21220000088214874,0.25429999828338623,0.2621999979019165,0.28529998660087585,0.1862500011920929,0.10869999974966049,0.6929782032966614,0.41385817527770996,-0.6676737070083618,0.4813559353351593,-0.1090787798166275
48,gorse_broom,2,valid,500007,357.69000244140625,16.864900588989258,0.9978209733963013,0.7290040254592896,0.03334999829530716,0.04899999871850014,0.05820000171661377,0.08919999748468399,0.12325000017881393,0.1386999934911728,0.15389999747276306,0.1628500074148178,0.23675000667572021,0.1424500048160553,0.45120224356651306,0.038636721670627594,-0.5170034766197205,0.26614561676979065,0.22335132956504822
49,gorse_broom,2,train,100004,253.75999450683594,35.872100830078125,-0.7882360219955444,0.3560029864311218,0.07280000299215317,0.09910000115633011,0.11819999665021896,0.19384999573230743,0.28824999928474426,0.3260500133037567,0.3479999899864197,0.3850499987602234,0.30125001072883606,0.17219999432563782,0.49292150139808655,0.33794695138931274,-0.556698739528656,0.284488320350647,-0.001606647507287562
50,gorse_broom,2,train,100009,48.04999923706055,22.0664005279541,0.9034860134124756,2.2839999198913574,0.04089999943971634,0.0681999996304512,0.06880000233650208,0.13040000200271606,0.21619999408721924,0.2538999915122986,0.29980000853538513,0.3028999865055084,0.25119999051094055,0.14229999482631683,0.6266956329345703,0.3562542796134949,-0.6293478608131409,0.39377033710479736,-0.03133042901754379
51,gorse_broom,2,train,300006,254.10000610351562,19.751800537109375,0.6823099851608276,0.2039950042963028,0.033399999141693115,0.0551999993622303,0.06159999966621399,0.10480000078678131,0.16979999840259552,0.19550000131130219,0.23440000414848328,0.2305999994277954,0.22949999570846558,0.12929999828338623,0.5837838053703308,0.28897443413734436,-0.6187845468521118,0.3820754885673523,0.04168901965022087
52,gorse_broom,2,train,300010,181.4600067138672,14.358799934387207,0.08789820224046707,8.502989768981934,0.020600000396370888,0.0393499992787838,0.031050000339746475,0.06159999966621399,0.181099995970726,0.21924999356269836,0.21580000221729279,0.23944999277591705,0.13740000128746033,0.0799499973654747,0.7484301924705505,0.4593406617641449,-0.6915540099143982,0.5558760166168213,-0.16783994436264038
53,gorse_broom,2,train,500008,369.239990234375,14.242400169372559,-0.024632299318909645,0.8560180068016052,0.03830000013113022,0.05040000006556511,0.07114999741315842,0.08474999666213989,0.09165000170469284,0.10140000283718109,0.11140000075101852,0.12285000085830688,0.22519999742507935,0.14114999771118164,0.2204875648021698,-0.11779844760894775,-0.3770086467266083,0.13586543500423431,0.3287747800350189
54,gorse_broom,2,valid,100002,295.2900085449219,15.135199546813965,0.7117040157318115,0.1479800045490265,0.031599998474121094,0.06539999693632126,0.06840000301599503,0.1339000016450882,0.30329999327659607,0.34200000762939453,0.3808000087738037,0.39989998936653137,0.2117999941110611,0.10980000346899033,0.6954585909843445,0.5523848533630371,-0.7068579196929932,0.47969692945480347,-0.19087497889995575
55,gorse_broom,2,valid,300009,256.6099853515625,30.929899215698242,0.8428019881248474,7.541019916534424,0.05139999836683273,0.06260000169277191,0.0803999975323677,0.09860000014305115,0.1116499975323677,0.12080000340938568,0.11739999800920486,0.14030000567436218,0.24289999902248383,0.16680000722408295,0.18705764412879944,-0.17382128536701202,-0.30444443225860596,0.08703702688217163,0.31396058201789856
56,gorse_broom,2,valid,300009,231.89999389648438,16.186399459838867,0.137813001871109,5.269999980926514,0.03420000150799751,0.049550000578165054,0.05700000002980232,0.07814999669790268,0.11535000056028366,0.1315000057220459,0.15109999477863312,0.16044999659061432,0.20520000159740448,0.13465000689029694,0.4521864354610443,0.05756776034832001,-0.5061051249504089,0.31821155548095703,0.17184358835220337
57,gorse_broom,2,valid,500007,361.2300109863281,14.751299858093262,-0.8118000030517578,0.6549990177154541,0.045899998396635056,0.06315000355243683,0.07935000211000443,0.1164499968290329,0.14014999568462372,0.15584999322891235,0.1518000066280365,0.17919999361038208,0.28870001435279846,0.17890000343322754,0.31343284249305725,-0.08194737136363983,-0.41242149472236633,0.13178008794784546,0.30110472440719604
58,gorse_broom,2,train,200003,280.92999267578125,32.73350143432617,0.9917290210723877,0.6109920144081116,0.05869999900460243,0.08449999988079071,0.11339999735355377,0.1639000028371811,0.22464999556541443,0.2587999999523163,0.2782000005245209,0.304749995470047,0.26820001006126404,0.15649999678134918,0.4208376109600067,0.2799631953239441,-0.5340501666069031,0.25853878259658813,0.062212955206632614
59,gorse_broom,2,train,300010,206.17999267578125,27.412700653076172,0.7423329949378967,9.902009963989258,0.04430000111460686,0.0608999989926815,0.07100000232458115,0.09139999747276306,0.1177000030875206,0.13009999692440033,0.14970000088214874,0.15330000221729279,0.23399999737739563,0.15684999525547028,0.35659265518188477,-0.02332407236099243,-0.4216524362564087,0.24180839955806732,0.22244487702846527
60,gorse_broom,2,train,4,230.77000427246094,25.846599578857422,-0.7173550128936768,0.3179929852485657,0.041600000113248825,0.07660000026226044,0.06419999897480011,0.15620000660419464,0.3587999939918518,0.4244000017642975,0.4580000042915344,0.47870001196861267,0.22280000150203705,0.11540000140666962,0.7541171908378601,0.5974886417388916,-0.7134305834770203,0.49137088656425476,-0.27027714252471924
61,gorse_broom,2,valid,5,293.4599914550781,14.196000099182129,0.854852020740509,0.1180109977722168,0.07720000296831131,0.11940000206232071,0.15060000121593475,0.21619999408721924,0.3215999901294708,0.3598000109195709,0.3799999952316284,0.41100001335144043,0.35269999504089355,0.2198999971151352,0.43234074115753174,0.26687780022621155,-0.5218262076377869,0.2747400403022766,0.04799583554267883
62,gorse_broom,2,train,300006,289.6300048828125,24.48430061340332,0.9524530172348022,1.46697998046875,0.038600001484155655,0.06260000169277191,0.07639999687671661,0.11990000307559967,0.19949999451637268,0.23669999837875366,0.2630000114440918,0.28040000796318054,0.24940000474452972,0.13519999384880066,0.5497937798500061,0.32094427943229675,-0.6154791116714478,0.37372681498527527,0.03857186436653137
63,gorse_broom,2,train,200007,221.58999633789062,38.0265998840332,0.6489480137825012,0.3809970021247864,0.03660000115633011,0.05979999899864197,0.07360000163316727,0.12389999628067017,0.18240000307559967,0.21320000290870667,0.21279999613761902,0.25380000472068787,0.24940000474452972,0.14069999754428864,0.48603349924087524,0.2039603888988495,-0.5612618923187256,0.2640332579612732,0.12858141958713531
64,gorse_broom,2,train,4,282.5299987792969,29.208499908447266,-0.9144530296325684,0.47500601410865784,0.04334999993443489,0.08169999718666077,0.08380000293254852,0.14284999668598175,0.2833999991416931,0.33364999294281006,0.3783999979496002,0.38359999656677246,0.22030000388622284,0.1242000013589859,0.6373863816261292,0.5057699680328369,-0.6448598504066467,0.45189449191093445,-0.16208581626415253
65,gorse_broom,2,train,300007,233.72999572753906,30.332700729370117,0.9100720286369324,0.32400500774383545,0.03920000046491623,0.0632999986410141,0.0868000015616417,0.13210000097751617,0.1996999979019165,0.22679999470710754,0.26420000195503235,0.27950000762939453,0.26829999685287476,0.15139999985694885,0.5054131150245667,0.2714148163795471,-0.6134351491928101,0.3333333432674408,0.07851175963878632
66,gorse_broom,2,valid,400011,256.1499938964844,4.689519882202148,0.9905419945716858,0.05999759957194328,0.06109999865293503,0.08474999666213989,0.10660000145435333,0.10779999941587448,0.13079999387264252,0.15074999630451202,0.1873999983072281,0.17125000059604645,0.2423499971628189,0.15700000524520874,0.2748299241065979,0.0882694348692894,-0.3771817088127136,0.2696476876735687,0.16813123226165771
67,gorse_broom,2,valid,200010,150.88999938964844,22.889400482177734,0.32864201068878174,0.9109950065612793,0.02800000086426735,0.0507499985396862,0.061149999499320984,0.0994499996304512,0.18930000066757202,0.219650000333786,0.2304999977350235,0.2500999867916107,0.19020000100135803,0.10254999995231628,0.5806617736816406,0.3841765522956848,-0.6391111016273499,0.3971813917160034,-0.014023728668689728
68,gorse_broom,2,train,400010,257.69000244140625,18.615100860595703,-0.24864600598812103,0.8370059728622437,0.05855000019073486,0.07904999703168869,0.10040000081062317,0.11309999972581863,0.1326500028371811,0.14480000734329224,0.17229999601840973,0.1687999963760376,0.2667999863624573,0.17550000548362732,0.26365968585014343,-0.009200717322528362,-0.3709966242313385,0.20742815732955933,0.22799095511436462
69,gorse_broom,2,train,400008,338.55999755859375,21.04290008544922,0.9194759726524353,0.15399199724197388,0.0348999984562397,0.05400000140070915,0.06880000233650208,0.09510000050067902,0.1370999962091446,0.1589999943971634,0.18440000712871552,0.18610000610351562,0.23399999737739563,0.14470000565052032,0.4565560817718506,0.12063203006982803,-0.5469798445701599,0.319499135017395,0.1599310338497162
70,gorse_broom,2,train,4,190.0500030517578,20.109600067138672,-0.9559270143508911,0.7379909753799438,0.03240000084042549,0.06459999829530716,0.05719999969005585,0.13760000467300415,0.3118000030517578,0.35899999737739563,0.3864000141620636,0.42289999127388,0.2085999995470047,0.1088000014424324,0.742110013961792,0.5605815649032593,-0.7135255336761475,0.4748091697692871,-0.22348818182945251
71,gorse_broom,2,train,400010,220.91000366210938,29.71339988708496,-0.19274699687957764,1.5939899682998657,0.039650000631809235,0.0551999993622303,0.05584999918937683,0.08980000019073486,0.1462000012397766,0.16760000586509705,0.2085999995470047,0.19065000116825104,0.21369999647140503,0.14079999923706055,0.577613890171051,0.19404694437980652,-0.5815011262893677,0.3981233239173889,0.04113556444644928
72,gorse_broom,2,train,300007,166.02000427246094,36.09170150756836,0.30178600549697876,1.0,0.045099999755620956,0.06719999760389328,0.08560000360012054,0.12319999933242798,0.1941000074148178,0.21320000290870667,0.2409999966621399,0.2451000064611435,0.265500009059906,0.16110000014305115,0.4758113622665405,0.19870677590370178,-0.5639195442199707,0.32344865798950195,0.10200881212949753
73,gorse_broom,2,valid,500010,304.3800048828125,20.71929931640625,0.9616460204124451,1.2239999771118164,0.04749999940395355,0.06844999641180038,0.08429999649524689,0.12555000185966492,0.19470000267028809,0.2223999947309494,0.20669999718666077,0.24050000309944153,0.225150004029274,0.14605000615119934,0.42061856389045715,0.17193476855754852,-0.5024532079696655,0.244243785738945,0.09802182763814926
74,gorse_broom,2,train,400008,327.9100036621094,6.538790225982666,0.8832719922065735,0.16598500311374664,0.04569999873638153,0.05810000002384186,0.0803999975323677,0.09709999710321426,0.10209999978542328,0.11079999804496765,0.11460000276565552,0.1315000057220459,0.2506999969482422,0.16220000386238098,0.17538464069366455,-0.1719653159379959,-0.3271569311618805,0.08266417682170868,0.34757834672927856
75,gorse_broom,2,train,200003,354.8999938964844,17.795900344848633,0.07790149748325348,0.15301500260829926,0.033799998462200165,0.061799999326467514,0.06019999831914902,0.12860000133514404,0.27950000762939453,0.31150001287460327,0.31439998745918274,0.3449999988079071,0.19910000264644623,0.1062999963760376,0.6785904765129089,0.49465176463127136,-0.6714513301849365,0.4194130599498749,-0.14633741974830627
76,gorse_broom,2,valid,500007,359.5,10.569199562072754,0.06027049943804741,1.1400099992752075,0.05550000071525574,0.07360000163316727,0.09669999778270721,0.12514999508857727,0.1551000028848648,0.17755000293254852,0.18050000071525574,0.20604999363422394,0.29635000228881836,0.18174999952316284,0.3023088276386261,-0.003450652351602912,-0.4207004904747009,0.18108950555324554,0.24966219067573547
77,gorse_broom,2,train,300011,147.00999450683594,29.535400390625,-0.9177690148353577,2.4730100631713867,0.011500000022351742,0.0348999984562397,0.01744999922811985,0.08829999715089798,0.3334999978542328,0.41054999828338623,0.37400001287460327,0.43709999322891235,0.1563500016927719,0.06925000250339508,0.9108443260192871,0.6875352263450623,-0.8292981386184692,0.6179969906806946,-0.37850886583328247
78,gorse_broom,2,train,300011,215.27000427246094,6.628320217132568,0.204366996884346,1.3700000047683716,0.021299999207258224,0.04834999889135361,0.03034999966621399,0.0986500009894371,0.2628999948501587,0.30709999799728394,0.32820001244544983,0.3362500071525574,0.1671999990940094,0.08555000275373459,0.8307070136070251,0.5864652395248413,-0.7431948184967041,0.53777676820755,-0.2777625620365143
79,gorse_broom,2,train,300006,261.7200012207031,29.571300506591797,0.8966169953346252,1.4240100383758545,0.03400000184774399,0.05790000036358833,0.06080000102519989,0.12160000205039978,0.20919999480247498,0.24140000343322754,0.26179999113082886,0.2922999858856201,0.2240999937057495,0.1264999955892563,0.6230626106262207,0.3484419286251068,-0.6377854347229004,0.36567550897598267,-0.018770447000861168
80,gorse_broom,2,train,200003,288.6600036621094,18.10460090637207,0.9978860020637512,0.12799100577831268,0.05790000036358833,0.08619999885559082,0.11225000023841858,0.16895000636577606,0.2350499927997589,0.270550012588501,0.29910001158714294,0.3181000053882599,0.2479500025510788,0.14399999380111694,0.45423606038093567,0.35003387928009033,-0.5525564551353455,0.27806857228279114,0.004461782984435558
81,gorse_broom,2,train,300006,229.52000427246094,33.11589813232422,-0.22038300335407257,0.46499601006507874,0.039900001138448715,0.06260000169277191,0.07259999960660934,0.11749999970197678,0.17219999432563782,0.20170000195503235,0.23999999463558197,0.23980000615119934,0.25200000405311584,0.1501999944448471,0.5355086326599121,0.2301383912563324,-0.5862524509429932,0.34265732765197754,0.07394542545080185
82,gorse_broom,2,train,400008,314.9200134277344,20.274700164794922,0.9948350191116333,0.19497700035572052,0.036400001496076584,0.04919999837875366,0.06930000334978104,0.07989999651908875,0.08820000290870667,0.09390000253915787,0.10499999672174454,0.11190000176429749,0.22609999775886536,0.14399999380111694,0.2048192322254181,-0.15662650763988495,-0.3618676960468292,0.13574905693531036,0.35256409645080566
83,gorse_broom,2,train,300010,183.77999877929688,21.565900802612305,0.9171710014343262,5.853000164031982,0.027799999341368675,0.04899999871850014,0.03945000097155571,0.07050000131130219,0.2021999955177307,0.23430000245571136,0.2721000015735626,0.2635500133037567,0.15805000066757202,0.08735000342130661,0.7467501163482666,0.5139796733856201,-0.6947991251945496,0.5884413123130798,-0.20587052404880524
84,gorse_broom,2,valid,5,286.5899963378906,18.476699829101562,0.04863389953970909,0.16201800107955933,0.05784999951720238,0.10459999740123749,0.11110000312328339,0.1987999975681305,0.32739999890327454,0.37174999713897705,0.3930000066757202,0.421999990940094,0.30535000562667847,0.17624999582767487,0.5592144131660461,0.3807641863822937,-0.5795820355415344,0.3281514048576355,-0.039663318544626236
