SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,point_id,lon,lat,FuelClass,class_id,split,yellow_index,NDVI_spring
0.0448325,0.07013249999999999,0.058609999999999995,0.38415499999999997,0.224765,0.1141875,99,172.6189162,-43.6141733,gorse_broom,2,train,0.019538749999999994,0.7352545932944112
0.041504999999999986,0.05800499999999997,0.056162500000000004,0.33988,0.2005925,0.11055749999999998,100,172.6316945,-43.6034461,exotic_pine,3,train,0.015578750000000002,0.7163814489606545
0.05440250000000002,0.08429500000000001,0.0831675,0.30663250000000003,0.2780875,0.17518250000000002,101,172.5784853,-43.6327885,exotic_pine,3,valid,0.029328749999999987,0.5732811698306824
0.008642499999999997,0.014582499999999998,0.0084225,0.12612250000000003,0.03383249999999999,0.013262499999999983,102,172.6406475,-43.6037517,exotic_pine,3,train,0.0028600000000000014,0.8748002527035564
0.008147500000000002,0.01238249999999999,0.006992499999999985,0.10395749999999998,0.025692500000000007,0.011832499999999996,103,172.6213238,-43.59297,exotic_pine,3,train,0.0015399999999999858,0.8739522307345654
0.03350249999999999,0.053302499999999975,0.05418250000000002,0.26461250000000003,0.1520825,0.09331499999999998,104,172.6332981,-43.6050853,exotic_pine,3,train,0.020240000000000008,0.660079361345065
0.021237499999999992,0.03495999999999999,0.0266275,0.3392475,0.1140775,0.05770249999999999,105,172.6088994,-43.6063833,exotic_pine,3,valid,0.009556250000000002,0.8544448240519305
0.05409999999999998,0.09136250000000001,0.0772275,0.40354249999999997,0.248745,0.1468025,106,172.629483,-43.5969168,exotic_pine,3,valid,0.030195000000000027,0.6787341140254175
0.015270000000000006,0.026792499999999997,0.021732499999999988,0.2696175,0.09400249999999999,0.044062500000000004,107,172.6343645,-43.6011699,exotic_pine,3,valid,0.008992499999999987,0.8508151707568218
0.007184999999999997,0.015077499999999994,0.009275000000000005,0.1878325,0.039580000000000004,0.015710000000000002,108,172.6256904,-43.6055979,exotic_pine,3,valid,0.004991250000000003,0.9058889184835686
0.010182499999999983,0.016672500000000007,0.011639999999999984,0.164265,0.045905,0.018102499999999994,109,172.6197095,-43.5934583,exotic_pine,3,train,0.003973750000000012,0.8676558369574487
0.007157499999999983,0.013812500000000005,0.008202500000000001,0.07807999999999998,0.02682000000000001,0.013097499999999984,110,172.5896893,-43.6317969,exotic_pine,3,train,0.00385000000000002,0.809868745110538
0.04950750000000001,0.07505499999999998,0.06969249999999999,0.334215,0.22757,0.12702999999999998,111,172.6283254,-43.5929846,exotic_pine,3,train,0.022866249999999977,0.6549086115013958
0.009440000000000004,0.022612500000000008,0.01540749999999999,0.12048500000000001,0.045575000000000004,0.02140249999999999,112,172.6168528,-43.5896751,exotic_pine,3,train,0.009569999999999995,0.7732398771087442
0.014197500000000002,0.027205000000000007,0.021182499999999993,0.22033750000000002,0.07876749999999999,0.0357025,113,172.6390775,-43.5969345,exotic_pine,3,valid,0.009996249999999998,0.8245900960582975
0.009137499999999993,0.015187499999999993,0.007927500000000004,0.13720500000000002,0.033585000000000004,0.013812500000000005,114,172.6386479,-43.5999357,exotic_pine,3,valid,0.0024200000000000055,0.8907549997416154
0.009660000000000002,0.018130000000000007,0.01254749999999999,0.15461249999999999,0.04408999999999999,0.02134749999999999,115,172.6214599,-43.6021259,exotic_pine,3,train,0.005678749999999996,0.8498743718592966
