FuelClass,class_id,split,PortHills2017_stack_pre_B2,PortHills2017_stack_pre_B3,PortHills2017_stack_pre_B4,PortHills2017_stack_pre_B5,PortHills2017_stack_pre_B6,PortHills2017_stack_pre_B7,PortHills2017_stack_post_B2,PortHills2017_stack_post_B3,PortHills2017_stack_post_B4,PortHills2017_stack_post_B5,PortHills2017_stack_post_B6,PortHills2017_stack_post_B7,PortHills2017_stack_NBR_pre,PortHills2017_stack_NBR_post,PortHills2017_stack_dNBR,PortHills2017_stack_NDVI,PortHills2017_stack_BSI,PortHills2017_stack_severity,PortHills2017_stack_valid_data,PortHills2017_stack_elev,PortHills2017_stack_slope,PortHills2017_stack_northness
gorse_broom,2,train,0.02879999950528145,0.054705001413822174,0.0608924999833107,0.3393850028514862,0.1618725061416626,0.08242499828338623,0.047005001455545425,0.07469750195741653,0.08242499828338623,0.15920500457286835,0.14116500318050385,0.11561749875545502,0.609184205532074,0.15860237181186676,330.12225341796875,0.6957485675811768,-0.24607834219932556,2.0,1.0,305.0,6.945517063140869,-0.9301832318305969
gorse_broom,2,train,0.03402499854564667,0.0595724992454052,0.05415499955415726,0.3328950107097626,0.1849450021982193,0.09018000215291977,0.07178249955177307,0.07560499757528305,0.08203999698162079,0.12254749983549118,0.19396500289440155,0.2316949963569641,0.5736926198005676,-0.3081152141094208,761.3482055664062,0.7201653718948364,-0.210917130112648,3.0,1.0,107.0,24.321697235107422,0.8953942060470581
gorse_broom,2,train,0.02217249944806099,0.06061749905347824,0.03167375177145004,0.4939762353897095,0.1609787493944168,0.061854999512434006,0.03589500114321709,0.049150001257658005,0.058115001767873764,0.1585174947977066,0.13998250663280487,0.10412249714136124,0.7774324417114258,0.20710858702659607,449.8642578125,0.8794872760772705,-0.4563990831375122,2.0,1.0,439.0,30.62241554260254,0.3281712234020233
gorse_broom,2,train,0.028139999136328697,0.05085499957203865,0.039813749492168427,0.32904499769210815,0.16286249458789825,0.08172374963760376,0.01675499975681305,0.027163749560713768,0.027713749557733536,0.051858749240636826,0.09206374734640121,0.10661125183105469,0.6020936369895935,-0.34550702571868896,827.1410522460938,0.7841246724128723,-0.27597686648368835,3.0,1.0,265.0,14.696085929870605,0.8023767471313477
gorse_broom,2,train,0.025362500920891762,0.059613749384880066,0.03973124921321869,0.4436512589454651,0.1755400002002716,0.07394125312566757,0.04840749874711037,0.05759250000119209,0.06779500097036362,0.11077749729156494,0.13151249289512634,0.11784499883651733,0.7142877578735352,-0.030913405120372772,624.7415771484375,0.8356115221977234,-0.3708140552043915,2.0,1.0,347.0,32.97481155395508,0.024950988590717316
gorse_broom,2,train,0.04212374985218048,0.0706000030040741,0.07758499681949615,0.36757248640060425,0.2360675036907196,0.1307699978351593,0.056382499635219574,0.07807999849319458,0.08663249760866165,0.15573999285697937,0.16335749626159668,0.14858999848365784,0.4751802086830139,0.023494232445955276,331.2264099121094,0.6514267325401306,-0.13277654349803925,2.0,1.0,241.0,34.36441421508789,0.8522341251373291
gorse_broom,2,train,0.01755250059068203,0.03353000059723854,0.023189999163150787,0.23614999651908875,0.09851250052452087,0.04164249822497368,0.033461250364780426,0.0578950010240078,0.052889999002218246,0.19329124689102173,0.11552125215530396,0.08531250059604645,0.7001898884773254,0.3875710666179657,192.15924072265625,0.8211613893508911,-0.35162025690078735,1.0,1.0,290.0,19.855396270751953,-0.13448168337345123
gorse_broom,2,valid,0.03216874971985817,0.05602499842643738,0.05206499993801117,0.3317125141620636,0.18145249783992767,0.08964374661445618,0.16132250428199768,0.17540250718593597,0.18013249337673187,0.23038874566555023,0.2994549870491028,0.32042375206947327,0.5744990110397339,-0.16345852613449097,617.4979248046875,0.7286708950996399,-0.21821898221969604,2.0,1.0,181.0,17.567747116088867,0.8692127466201782
gorse_broom,2,train,0.023781249299645424,0.05796375125646591,0.03474000096321106,0.46203500032424927,0.1594800055027008,0.06450875103473663,0.036307498812675476,0.05124000087380409,0.060177501291036606,0.1498274952173233,0.13627000153064728,0.09722000360488892,0.7549728751182556,0.2129448801279068,421.56842041015625,0.8601378798484802,-0.4287951588630676,2.0,1.0,352.0,29.631898880004883,-0.4268808960914612
gorse_broom,2,train,0.04964499920606613,0.08327750116586685,0.09963999688625336,0.2953299880027771,0.2942574918270111,0.17482499778270721,0.0498649999499321,0.07462874799966812,0.0774337500333786,0.19905249774456024,0.1872825026512146,0.12427999824285507,0.2563090920448303,0.23125575482845306,-95.40625,0.4954553544521332,0.06621237099170685,0.0,1.0,224.0,18.29547882080078,0.9792051315307617
